CNTSCHID,Loneliness,ClassroomSafety,TeacherSupport,Gender,Homework_Math,Homework_Reading,Homework_Science,SchoolType,ParentsEducation,Immigration,HomeLanguage,Sibling,Aircon,Helper,Vehicle,Books,Exercise,OwnRoom,FamilyCommitment,Preference_Math,Preference_Reading,Preference_Science,Math,Reading,Science
70200024,Strongly Disagree,Strongly Agree,Every lesson,Male,0.5hr - 1hr,1hr - 2hr,0.5hr - 1hr,Public,Tertiary,3rd Generation,Others,1,Yes,No,1,11 - 25,10,Yes,2,Agree,Agree,Disagree,478.25579999999997,491.134,504.61969999999997
70200022,Disagree,Agree,Every lesson,Female,0.5hr - 1hr,0.5hr - 1hr,0.5hr - 1hr,Public,Tertiary,Native,English,0,Yes,No,1,11 - 25,0,Yes,6,Agree,Disagree,Disagree,581.3839,603.568,575.6569
70200079,Strongly Disagree,Strongly Agree,Every lesson,Male,≤ 0.5hr,≤ 0.5hr,≤ 0.5hr,Private,Tertiary,3rd Generation,Others,0,Yes,No,0,1 - 10,5,No,0,Disagree,Disagree,Disagree,574.956,509.66,487.0932
70200156,Disagree,Agree,Every lesson,Female,0.5hr - 1hr,≤ 0.5hr,0.5hr - 1hr,Private,Tertiary,3rd Generation,Others,1,Yes,Yes,1,11 - 25,6,Yes,10,Agree,Agree,Strongly Agree,535.6327,504.7808,552.4812
70200061,Agree,Strongly Agree,Some lessons,Female,3 - 4 hr,2hr - 3hr,2hr - 3hr,Public,Tertiary,Native,English,≥3,Yes,Yes,1,101 - 200,2,No,5,Agree,Disagree,Disagree,567.1274999999999,578.8986,545.0264999999999
70200052,Disagree,Strongly Agree,Every lesson,Female,2hr - 3hr,1hr - 2hr,2hr - 3hr,Public,Tertiary,2nd Generation,English,2,Yes,No,1,101 - 200,0,Yes,0,Agree,Agree,Strongly Disagree,599.3665,593.357,646.2638
70200039,Agree,Strongly Agree,Every lesson,Male,0.5hr - 1hr,0.5hr - 1hr,1hr - 2hr,Public,Tertiary,Native,English,2,Yes,Yes,0,26 - 100,5,Yes,3,Agree,Strongly Agree,Strongly Agree,624.9002,603.2163,588.7599
70200155,Strongly Disagree,Agree,Every lesson,Female,0.5hr - 1hr,≤ 0.5hr,0.5hr - 1hr,Public,Tertiary,2nd Generation,English,1,Yes,No,2,26 - 100,2,No,5,Agree,Disagree,Agree,672.9931,637.4674,673.51
70200040,Agree,Strongly Agree,Every lesson,Female,1hr - 2hr,≤ 0.5hr,1hr - 2hr,Public,Tertiary,Native,English,1,Yes,No,0,201-500,3,Yes,0,Disagree,Disagree,Agree,686.1141,678.7072,670.5989999999999
70200008,Agree,Strongly Agree,Most lesson,Male,0.5hr - 1hr,≤ 0.5hr,1hr - 2hr,Public,Post-Secondary,Native,English,1,Yes,Yes,0,1 - 10,2,No,1,Agree,Strongly Agree,Strongly Disagree,478.2038,460.2673,480.6947
70200080,Strongly Disagree,Strongly Agree,Most lesson,Female,3 - 4 hr,1hr - 2hr,2hr - 3hr,Public,Tertiary,Native,English,2,No,Yes,1,201-500,0,Yes,0,Strongly Agree,Disagree,Agree,638.1725,609.6753,597.38
70200011,Disagree,Strongly Disagree,Most lesson,Female,1hr - 2hr,1hr - 2hr,1hr - 2hr,Public,Post-Secondary,Native,English,2,Yes,No,0,1 - 10,10,No,2,Disagree,Disagree,Strongly Agree,505.7261,422.65819999999997,535.6257
70200037,Disagree,Agree,Most lesson,Female,2hr - 3hr,1hr - 2hr,1hr - 2hr,Public,Tertiary,Native,English,1,Yes,Yes,1,26 - 100,1,Yes,0,Disagree,Agree,Agree,613.3803,656.8151,638.1301
70200060,Disagree,Agree,Every lesson,Male,0.5hr - 1hr,≤ 0.5hr,≤ 0.5hr,Public,Post-Secondary,2nd Generation,English,1,Yes,No,0,11 - 25,0,Yes,0,Disagree,Disagree,Strongly Agree,712.489,632.1183,663.8697999999999
70200127,Agree,Agree,Some lessons,Female,≤ 0.5hr,≤ 0.5hr,≤ 0.5hr,Public,Primary,Native,Others,1,Yes,No,0,1 - 10,0,No,1,Strongly Disagree,Agree,Strongly Disagree,419.5188,433.4459,423.8028
70200123,Disagree,Agree,Some lessons,Male,1hr - 2hr,0.5hr - 1hr,1hr - 2hr,Public,Tertiary,Native,English,0,Yes,Yes,0,1 - 10,5,Yes,0,Disagree,Disagree,Agree,564.4851,494.0635,544.1674
70200020,Disagree,Strongly Agree,Most lesson,Female,2hr - 3hr,1hr - 2hr,2hr - 3hr,Public,Tertiary,Native,English,1,Yes,No,2,26 - 100,0,Yes,0,Disagree,Disagree,Disagree,620.0926,615.4816,615.8558
70200165,Agree,Strongly Agree,Every lesson,Male,≤ 0.5hr,≤ 0.5hr,≤ 0.5hr,Private,Post-Secondary,3rd Generation,Others,0,Yes,Yes,0,11 - 25,8,Yes,10,Agree,Agree,Agree,394.987,279.5967,403.1037
70200089,Strongly Disagree,Strongly Agree,Every lesson,Female,0.5hr - 1hr,0.5hr - 1hr,0.5hr - 1hr,Public,Secondary,2nd Generation,Others,2,Yes,No,1,26 - 100,4,No,10,Strongly Agree,Disagree,Disagree,580.0589,477.8458,543.1694
70200018,Agree,Strongly Agree,Every lesson,Male,2hr - 3hr,1hr - 2hr,1hr - 2hr,Public,Tertiary,Native,English,0,No,Yes,0,101 - 200,1,Yes,0,Disagree,Strongly Agree,Strongly Agree,692.8102,643.9513,679.023
70200128,Strongly Disagree,Strongly Agree,Every lesson,Male,1hr - 2hr,1hr - 2hr,1hr - 2hr,Public,Tertiary,Native,English,≥3,Yes,Yes,1,26 - 100,5,Yes,2,Strongly Agree,Agree,Strongly Agree,579.7229,505.3425,590.9148
70200130,Disagree,Disagree,Most lesson,Male,≤ 0.5hr,≤ 0.5hr,≤ 0.5hr,Public,Post-Secondary,Native,English,1,Yes,No,1,26 - 100,10,Yes,5,Strongly Disagree,Strongly Disagree,Strongly Agree,338.7554,346.2524,349.3548
70200001,Strongly Disagree,Strongly Agree,Every lesson,Male,0.5hr - 1hr,≤ 0.5hr,0.5hr - 1hr,Public,Tertiary,3rd Generation,Others,0,Yes,No,0,26 - 100,5,No,0,Strongly Disagree,Strongly Disagree,Strongly Disagree,759.9935,670.6719,709.5243
70200130,Disagree,Strongly Agree,Every lesson,Male,0.5hr - 1hr,0.5hr - 1hr,0.5hr - 1hr,Public,Tertiary,2nd Generation,Others,1,Yes,No,1,11 - 25,3,Yes,4,Agree,Agree,Agree,606.2937,640.0239,649.0536
70200047,Strongly Agree,Agree,Most lesson,Male,0.5hr - 1hr,0.5hr - 1hr,≤ 0.5hr,Public,Secondary,Native,English,1,Yes,Yes,≥3,11 - 25,0,Yes,0,Agree,Agree,Agree,567.059,561.7215,579.9749
70200082,Strongly Disagree,Strongly Agree,Every lesson,Male,≤ 0.5hr,≤ 0.5hr,≤ 0.5hr,Public,Post-Secondary,3rd Generation,Others,0,Yes,No,1,26 - 100,5,Yes,0,Strongly Agree,Agree,Strongly Agree,667.2503,579.2522,701.4881
70200146,Strongly Agree,Agree,Most lesson,Female,0.5hr - 1hr,0.5hr - 1hr,1hr - 2hr,Public,Post-Secondary,Native,English,1,Yes,Yes,2,26 - 100,5,Yes,6,Disagree,Agree,Agree,545.3023000000001,596.0175,556.8138
70200082,Disagree,Strongly Agree,Every lesson,Female,1hr - 2hr,0.5hr - 1hr,2hr - 3hr,Public,Tertiary,Native,English,2,Yes,No,1,26 - 100,1,No,0,Disagree,Strongly Disagree,Strongly Agree,741.776,707.5263,716.4114
70200131,Disagree,Strongly Agree,Never or almost never,Male,≤ 0.5hr,≤ 0.5hr,≤ 0.5hr,Public,Post-Secondary,Native,English,2,Yes,No,0,26 - 100,0,Yes,0,Strongly Disagree,Strongly Disagree,Strongly Disagree,622.6724,666.8851999999999,671.0735
70200105,Disagree,Disagree,Most lesson,Female,1hr - 2hr,0.5hr - 1hr,0.5hr - 1hr,Public,Secondary,Native,Others,1,Yes,No,1,1 - 10,0,Yes,2,Disagree,Disagree,Disagree,532.9081,583.4091,550.2664
70200026,Agree,Strongly Agree,Some lessons,Female,≤ 0.5hr,≤ 0.5hr,≤ 0.5hr,Public,Post-Secondary,Native,Others,1,Yes,Yes,1,1 - 10,0,Yes,0,Disagree,Agree,Disagree,374.5619,329.4349,329.7292
70200160,Strongly Disagree,Strongly Agree,Some lessons,Male,0.5hr - 1hr,0.5hr - 1hr,0.5hr - 1hr,Public,Tertiary,Native,English,2,Yes,No,1,11 - 25,6,No,5,Strongly Agree,Agree,Strongly Agree,587.2898,501.4866,557.4369
70200143,Agree,Agree,Most lesson,Female,0.5hr - 1hr,0.5hr - 1hr,1hr - 2hr,Public,Secondary,Native,Others,1,Yes,No,0,11 - 25,2,Yes,0,Disagree,Disagree,Disagree,507.0681,490.5854,525.581
70200048,Strongly Agree,Strongly Agree,Every lesson,Male,0.5hr - 1hr,≤ 0.5hr,≤ 0.5hr,Public,Post-Secondary,Native,Others,1,Yes,No,0,11 - 25,0,No,1,Agree,Strongly Disagree,Strongly Disagree,558.1562,480.7041,507.0609
70200114,Strongly Disagree,Strongly Agree,Every lesson,Male,0.5hr - 1hr,≤ 0.5hr,≤ 0.5hr,Public,Tertiary,2nd Generation,English,1,Yes,No,1,26 - 100,4,Yes,3,Strongly Agree,Agree,Disagree,504.8863,488.1252,462.8294
70200012,Disagree,Strongly Agree,Every lesson,Female,2hr - 3hr,2hr - 3hr,1hr - 2hr,Public,Tertiary,Native,English,2,Yes,Yes,1,201-500,0,Yes,0,Strongly Agree,Disagree,Strongly Agree,803.2081000000001,752.3814,690.3287
70200016,Agree,Strongly Agree,Every lesson,Female,1hr - 2hr,2hr - 3hr,1hr - 2hr,Private,Tertiary,3rd Generation,Others,2,Yes,No,0,26 - 100,6,Yes,10,Agree,Agree,Agree,608.7615,589.3016,655.999
70200111,Agree,Disagree,Most lesson,Female,2hr - 3hr,> 4hr,1hr - 2hr,Public,Post-Secondary,Native,Others,2,Yes,No,0,1 - 10,0,No,2,Agree,Disagree,Agree,655.1918000000001,545.7134,571.3664
70200112,Disagree,Strongly Agree,Most lesson,Female,≤ 0.5hr,≤ 0.5hr,0.5hr - 1hr,Public,Post-Secondary,Native,English,1,Yes,Yes,1,11 - 25,6,Yes,3,Strongly Disagree,Agree,Agree,515.9333,523.378,537.9793999999999
70200024,Disagree,Agree,Most lesson,Male,≤ 0.5hr,≤ 0.5hr,≤ 0.5hr,Public,Tertiary,3rd Generation,Others,2,Yes,No,0,11 - 25,10,Yes,10,Strongly Agree,Disagree,Agree,528.8024,431.3926,421.4848
70200110,Disagree,Agree,Most lesson,Male,0.5hr - 1hr,0.5hr - 1hr,0.5hr - 1hr,Public,Tertiary,2nd Generation,Others,1,Yes,No,1,101 - 200,3,Yes,2,Agree,Agree,Agree,697.2209,612.8835,615.278
70200030,Agree,Agree,Most lesson,Female,2hr - 3hr,0.5hr - 1hr,3 - 4 hr,Public,Post-Secondary,3rd Generation,Others,1,Yes,No,1,11 - 25,1,No,5,Disagree,Agree,Disagree,399.26800000000003,426.4047,403.3824
70200023,Disagree,Agree,Every lesson,Female,0.5hr - 1hr,≤ 0.5hr,0.5hr - 1hr,Public,Tertiary,3rd Generation,Others,1,Yes,No,0,26 - 100,3,No,0,Agree,Strongly Disagree,Strongly Agree,680.2128,640.7811,648.8986
70200120,Disagree,Strongly Agree,Most lesson,Male,0.5hr - 1hr,0.5hr - 1hr,0.5hr - 1hr,Public,Secondary,Native,English,2,Yes,No,0,1 - 10,10,No,10,Strongly Agree,Agree,Strongly Agree,594.9775,583.8477,655.6557
70200026,Strongly Disagree,Agree,Most lesson,Female,0.5hr - 1hr,0.5hr - 1hr,≤ 0.5hr,Public,Post-Secondary,Native,English,1,Yes,No,0,26 - 100,7,Yes,5,Agree,Disagree,Disagree,336.4672,421.8224,407.3089
70200060,Strongly Disagree,Strongly Agree,Every lesson,Male,2hr - 3hr,≤ 0.5hr,1hr - 2hr,Public,Post-Secondary,Native,Others,2,Yes,Yes,2,201-500,3,Yes,5,Strongly Agree,Agree,Strongly Agree,571.5442,505.4597,563.7608
70200161,Agree,Agree,Most lesson,Male,0.5hr - 1hr,≤ 0.5hr,1hr - 2hr,Public,Tertiary,Native,English,2,Yes,No,0,26 - 100,0,Yes,0,Strongly Agree,Agree,Disagree,455.914,459.6575,468.39639999999997
70200004,Agree,Agree,Every lesson,Female,0.5hr - 1hr,0.5hr - 1hr,0.5hr - 1hr,Public,Secondary,Native,English,1,Yes,No,0,11 - 25,0,Yes,0,Strongly Agree,Disagree,Agree,615.4275,570.1329,563.3647
70200057,Agree,Agree,Some lessons,Male,≤ 0.5hr,≤ 0.5hr,≤ 0.5hr,Private,Tertiary,Native,Others,0,Yes,No,0,11 - 25,10,Yes,10,Agree,Disagree,Agree,524.562,426.8959,499.957
70200068,Strongly Disagree,Strongly Agree,Some lessons,Female,0.5hr - 1hr,0.5hr - 1hr,0.5hr - 1hr,Public,Tertiary,Native,English,1,Yes,No,0,26 - 100,1,No,0,Strongly Agree,Strongly Disagree,Agree,671.8114,625.0493,677.6016999999999
70200013,Strongly Disagree,Agree,Every lesson,Male,1hr - 2hr,0.5hr - 1hr,1hr - 2hr,Public,Tertiary,2nd Generation,Others,1,Yes,No,0,11 - 25,3,Yes,8,Strongly Agree,Agree,Agree,477.1289,379.3896,432.3161
70200145,Disagree,Agree,Every lesson,Female,1hr - 2hr,1hr - 2hr,1hr - 2hr,Public,Tertiary,Native,English,2,Yes,No,1,26 - 100,7,No,10,Disagree,Agree,Agree,443.2678,504.44780000000003,472.5255
70200059,Strongly Disagree,Strongly Agree,Most lesson,Female,0.5hr - 1hr,≤ 0.5hr,0.5hr - 1hr,Public,Secondary,Native,Others,2,Yes,No,1,1 - 10,3,Yes,6,Agree,Agree,Strongly Disagree,466.36809999999997,463.44780000000003,522.8306
70200070,Disagree,Agree,Every lesson,Male,3 - 4 hr,2hr - 3hr,3 - 4 hr,Public,Post-Secondary,Native,English,2,Yes,No,0,26 - 100,0,No,0,Agree,Agree,Strongly Agree,676.0902,636.1713,625.6905
70200112,Disagree,Agree,Most lesson,Female,1hr - 2hr,0.5hr - 1hr,1hr - 2hr,Public,Tertiary,Native,Others,1,Yes,No,1,1 - 10,6,No,10,Disagree,Agree,Agree,458.1895,489.8555,480.7588
70200047,Strongly Disagree,Strongly Agree,Most lesson,Female,2hr - 3hr,1hr - 2hr,2hr - 3hr,Public,Tertiary,Native,Others,≥3,Yes,No,1,26 - 100,1,No,6,Agree,Disagree,Agree,677.192,686.0271,669.7529
70200114,Disagree,Agree,Most lesson,Female,≤ 0.5hr,0.5hr - 1hr,0.5hr - 1hr,Public,Tertiary,Native,English,1,Yes,No,1,26 - 100,0,Yes,2,Strongly Disagree,Agree,Disagree,570.6814,582.9117,581.3244
70200043,Strongly Agree,Disagree,Every lesson,Female,0.5hr - 1hr,0.5hr - 1hr,0.5hr - 1hr,Public,Post-Secondary,Native,English,1,No,No,0,26 - 100,0,Yes,0,Agree,Agree,Disagree,384.1197,393.7671,380.1216
70200137,Strongly Disagree,Strongly Agree,Every lesson,Male,2hr - 3hr,1hr - 2hr,2hr - 3hr,Public,Post-Secondary,Native,English,≥3,Yes,Yes,1,26 - 100,3,Yes,4,Strongly Agree,Agree,Strongly Agree,665.1061,675.337,614.4587
70200035,Strongly Disagree,Strongly Agree,Every lesson,Male,1hr - 2hr,≤ 0.5hr,1hr - 2hr,Public,Tertiary,Native,Others,2,Yes,Yes,1,11 - 25,10,Yes,0,Agree,Disagree,Strongly Agree,667.2648,629.4852,593.8738
70200141,Disagree,Agree,Most lesson,Male,≤ 0.5hr,≤ 0.5hr,≤ 0.5hr,Public,Post-Secondary,Native,Others,≥3,Yes,Yes,1,0,0,No,5,Agree,Agree,Agree,535.3337,476.7178,510.05780000000004
70200053,Disagree,Strongly Agree,Every lesson,Female,1hr - 2hr,0.5hr - 1hr,0.5hr - 1hr,Public,Tertiary,Native,English,2,Yes,No,1,26 - 100,2,No,0,Disagree,Agree,Disagree,554.3311,622.4085,588.0455000000001
70200111,Disagree,Agree,Most lesson,Male,1hr - 2hr,1hr - 2hr,2hr - 3hr,Public,Post-Secondary,2nd Generation,Others,1,No,No,0,11 - 25,2,Yes,5,Disagree,Disagree,Agree,703.8424,599.2348,677.7657
70200068,Strongly Disagree,Strongly Agree,Every lesson,Male,0.5hr - 1hr,0.5hr - 1hr,0.5hr - 1hr,Public,Post-Secondary,Native,English,0,Yes,Yes,1,1 - 10,3,Yes,0,Strongly Agree,Strongly Agree,Strongly Agree,553.3519,576.2668,572.3371999999999
70200158,Disagree,Agree,Every lesson,Female,2hr - 3hr,≤ 0.5hr,≤ 0.5hr,Public,Secondary,Native,English,1,Yes,No,0,0,0,No,0,Agree,Strongly Disagree,Strongly Disagree,507.4704,481.6421,459.5886
70200073,Strongly Disagree,Strongly Agree,Some lessons,Female,≤ 0.5hr,≤ 0.5hr,≤ 0.5hr,Public,Tertiary,Native,English,0,Yes,No,1,26 - 100,3,Yes,3,Disagree,Strongly Disagree,Disagree,609.1989,589.8254,598.0589
70200007,Disagree,Agree,Most lesson,Female,1hr - 2hr,1hr - 2hr,0.5hr - 1hr,Public,Secondary,Native,Others,1,Yes,Yes,1,26 - 100,2,No,0,Agree,Agree,Strongly Disagree,470.0751,499.3387,473.6897
70200160,Disagree,Agree,Every lesson,Male,≤ 0.5hr,0.5hr - 1hr,1hr - 2hr,Public,Secondary,2nd Generation,Others,1,Yes,No,0,11 - 25,1,No,5,Strongly Agree,Disagree,Disagree,462.0316,357.19,392.3164
70200104,Disagree,Agree,Some lessons,Female,0.5hr - 1hr,0.5hr - 1hr,0.5hr - 1hr,Private,Tertiary,3rd Generation,English,2,Yes,Yes,1,>500,1,Yes,6,Strongly Disagree,Strongly Agree,Disagree,624.4962,705.9942,628.2799
70200122,Strongly Disagree,Agree,Every lesson,Male,1hr - 2hr,1hr - 2hr,1hr - 2hr,Public,Tertiary,Native,English,2,Yes,NA,1,26 - 100,0,Yes,0,Disagree,Disagree,Agree,584.6689,535.5919,553.6236
70200031,Agree,Strongly Agree,Most lesson,Female,1hr - 2hr,2hr - 3hr,2hr - 3hr,Public,Post-Secondary,Native,English,1,Yes,No,0,11 - 25,3,Yes,0,Agree,Strongly Disagree,Agree,496.8529,496.7199,495.4848
70200048,Strongly Disagree,Agree,Every lesson,Male,≤ 0.5hr,≤ 0.5hr,≤ 0.5hr,Public,Post-Secondary,2nd Generation,Others,0,Yes,No,0,26 - 100,2,Yes,3,Disagree,Agree,Strongly Disagree,470.3044,448.8227,440.6494
70200043,Disagree,Strongly Agree,Most lesson,Male,≤ 0.5hr,≤ 0.5hr,0.5hr - 1hr,Public,Post-Secondary,Native,Others,1,No,No,0,11 - 25,4,Yes,0,Strongly Agree,Strongly Disagree,Agree,674.0481,586.8946,622.1843
70200077,Disagree,Strongly Agree,Never or almost never,Male,≤ 0.5hr,≤ 0.5hr,≤ 0.5hr,Public,Tertiary,Native,English,1,Yes,Yes,1,201-500,8,Yes,0,Agree,Strongly Agree,Agree,426.7364,441.1512,428.5717
70200161,Disagree,Agree,Most lesson,Female,3 - 4 hr,1hr - 2hr,2hr - 3hr,Public,Tertiary,Native,English,0,Yes,No,0,11 - 25,4,Yes,0,Agree,Disagree,Agree,552.2455,564.836,544.0651
70200114,Disagree,Agree,Most lesson,Female,1hr - 2hr,≤ 0.5hr,≤ 0.5hr,Public,Tertiary,3rd Generation,English,1,No,Yes,1,101 - 200,6,No,0,Disagree,Agree,Disagree,579.148,529.2703,518.7329
70200042,Disagree,Agree,Most lesson,Female,3 - 4 hr,1hr - 2hr,1hr - 2hr,Public,Tertiary,Native,Others,1,Yes,No,0,101 - 200,0,Yes,3,Agree,Agree,Agree,575.1522,538.8383,567.7223
70200020,Strongly Agree,Disagree,Most lesson,Female,3 - 4 hr,1hr - 2hr,2hr - 3hr,Public,Tertiary,Native,English,1,Yes,Yes,2,101 - 200,0,No,5,Strongly Agree,Disagree,Agree,664.4882,636.9523,689.2024
70200091,Disagree,Strongly Agree,Every lesson,Male,0.5hr - 1hr,1hr - 2hr,1hr - 2hr,Public,Secondary,Native,Others,2,Yes,No,1,1 - 10,0,No,5,Agree,Strongly Disagree,Agree,714.2324,662.4136,696.5452
70200159,Disagree,Agree,Some lessons,Male,0.5hr - 1hr,0.5hr - 1hr,0.5hr - 1hr,Public,Post-Secondary,Native,English,1,Yes,No,0,26 - 100,9,Yes,0,Disagree,Agree,Disagree,379.9599,390.9663,389.3113
70200058,Agree,Strongly Agree,Every lesson,Female,1hr - 2hr,0.5hr - 1hr,1hr - 2hr,Public,Post-Secondary,Native,English,2,Yes,Yes,1,101 - 200,0,No,0,Strongly Disagree,Agree,Agree,634.8126,626.5939,601.7422
70200082,Disagree,Agree,Every lesson,Female,0.5hr - 1hr,≤ 0.5hr,0.5hr - 1hr,Public,Secondary,2nd Generation,Others,1,Yes,No,1,101 - 200,2,Yes,0,Disagree,Disagree,Agree,395.3921,424.3126,438.4939
70200083,Disagree,Agree,Most lesson,Male,1hr - 2hr,0.5hr - 1hr,1hr - 2hr,Public,Tertiary,Native,English,2,Yes,No,1,26 - 100,5,Yes,0,Strongly Disagree,Disagree,Agree,565.6948,558.0361,518.722
70200017,Agree,Agree,Some lessons,Female,2hr - 3hr,2hr - 3hr,2hr - 3hr,Public,Post-Secondary,3rd Generation,Others,1,Yes,No,0,26 - 100,2,No,3,Agree,Disagree,Agree,701.2451,607.3228,628.2974
70200034,Disagree,Agree,Every lesson,Female,≤ 0.5hr,≤ 0.5hr,≤ 0.5hr,Public,Post-Secondary,Native,English,≥3,Yes,Yes,0,0,1,No,1,Agree,Disagree,Agree,396.3656,360.0451,377.7351
70200043,Strongly Disagree,Strongly Agree,Every lesson,Male,≤ 0.5hr,≤ 0.5hr,≤ 0.5hr,Public,Tertiary,Native,Others,2,No,No,0,1 - 10,10,No,0,Strongly Disagree,Disagree,Disagree,407.25620000000004,308.7696,423.0681
70200062,Disagree,Strongly Agree,Most lesson,Female,1hr - 2hr,≤ 0.5hr,0.5hr - 1hr,Public,Tertiary,2nd Generation,Others,2,Yes,Yes,2,201-500,4,Yes,0,Disagree,Agree,Agree,751.4349,773.4049,719.0621
70200092,Strongly Disagree,Strongly Agree,Every lesson,Male,0.5hr - 1hr,1hr - 2hr,1hr - 2hr,Public,Tertiary,3rd Generation,Others,0,Yes,Yes,1,11 - 25,4,Yes,0,Agree,Disagree,Agree,664.078,562.1387,619.0228999999999
70200032,Disagree,Agree,Every lesson,Male,0.5hr - 1hr,0.5hr - 1hr,0.5hr - 1hr,Public,Tertiary,Native,English,≥3,No,No,1,26 - 100,8,No,4,Agree,Disagree,Disagree,492.5199,409.2599,425.7252
70200123,Disagree,Agree,Every lesson,Male,≤ 0.5hr,≤ 0.5hr,≤ 0.5hr,Public,Post-Secondary,2nd Generation,Others,1,Yes,No,1,26 - 100,4,Yes,3,Agree,Disagree,Disagree,620.9695,556.9451,549.9578
70200093,Strongly Disagree,Strongly Agree,Every lesson,Female,2hr - 3hr,1hr - 2hr,2hr - 3hr,Public,Post-Secondary,Native,English,1,Yes,No,1,11 - 25,0,Yes,6,Disagree,Disagree,Agree,571.8436,590.4732,507.9534
70200060,Disagree,Strongly Agree,Every lesson,Male,1hr - 2hr,0.5hr - 1hr,1hr - 2hr,Public,Tertiary,Native,English,2,Yes,No,1,101 - 200,0,Yes,3,Agree,Disagree,Agree,742.9679,733.455,682.9864
70200157,Disagree,Strongly Agree,Some lessons,Male,≤ 0.5hr,≤ 0.5hr,≤ 0.5hr,Public,Secondary,Native,English,2,No,No,0,1 - 10,7,No,10,Disagree,Agree,Disagree,384.2013,347.6886,341.11129999999997
70200156,Agree,Strongly Agree,Every lesson,Female,0.5hr - 1hr,≤ 0.5hr,0.5hr - 1hr,Private,Tertiary,3rd Generation,Others,1,Yes,Yes,0,101 - 200,0,Yes,1,Strongly Disagree,Agree,Agree,588.0394,636.155,643.6612
70200007,Disagree,Agree,Most lesson,Male,1hr - 2hr,0.5hr - 1hr,2hr - 3hr,Public,Post-Secondary,Native,Others,1,Yes,No,0,101 - 200,2,Yes,1,Disagree,Agree,Agree,619.9709,666.8702,645.6592
70200070,Disagree,Strongly Agree,Most lesson,Male,0.5hr - 1hr,0.5hr - 1hr,0.5hr - 1hr,Public,Post-Secondary,Native,Others,2,Yes,Yes,0,1 - 10,10,Yes,4,Strongly Agree,Disagree,Agree,501.1252,462.47950000000003,457.6594
70200097,Agree,Strongly Agree,Every lesson,Female,3 - 4 hr,3 - 4 hr,1hr - 2hr,Public,Post-Secondary,Native,English,2,Yes,No,1,26 - 100,3,No,10,Agree,Disagree,Disagree,537.1083,505.09090000000003,501.86129999999997
70200047,Strongly Disagree,Strongly Agree,Most lesson,Female,1hr - 2hr,1hr - 2hr,1hr - 2hr,Public,Post-Secondary,Native,Others,0,Yes,No,0,1 - 10,0,Yes,5,Strongly Agree,Disagree,Strongly Disagree,693.3191,663.0002,630.1466
70200158,Disagree,Agree,Most lesson,Female,1hr - 2hr,1hr - 2hr,1hr - 2hr,Public,Tertiary,Native,Others,1,Yes,No,0,1 - 10,0,No,10,Strongly Disagree,Strongly Agree,Strongly Agree,383.6861,403.6927,459.11199999999997
70200125,Disagree,Agree,Most lesson,Female,2hr - 3hr,≤ 0.5hr,≤ 0.5hr,Public,Tertiary,3rd Generation,Others,1,Yes,No,0,101 - 200,2,Yes,0,Agree,Agree,Strongly Disagree,626.8722,624.7783,577.6094
70200144,Strongly Disagree,Strongly Agree,Every lesson,Female,0.5hr - 1hr,1hr - 2hr,0.5hr - 1hr,Private,Tertiary,Native,English,1,Yes,No,1,201-500,3,No,0,Strongly Agree,Disagree,Strongly Agree,745.8329,641.1142,641.6462
70200110,Disagree,Agree,Most lesson,Male,0.5hr - 1hr,1hr - 2hr,0.5hr - 1hr,Public,Tertiary,2nd Generation,Others,0,Yes,No,1,26 - 100,2,Yes,2,Agree,Agree,Strongly Agree,798.8728,675.06,754.4159
70200036,Strongly Disagree,Strongly Agree,Most lesson,Female,1hr - 2hr,0.5hr - 1hr,1hr - 2hr,Public,Post-Secondary,2nd Generation,Others,1,Yes,Yes,1,1 - 10,6,Yes,10,Agree,Agree,Agree,427.2968,443.6497,408.80039999999997
70200047,Disagree,Agree,Some lessons,Female,≤ 0.5hr,0.5hr - 1hr,0.5hr - 1hr,Public,Post-Secondary,Native,English,1,Yes,No,0,26 - 100,0,Yes,3,Disagree,Agree,Disagree,528.2459,524.069,557.4427
70200158,Disagree,Agree,Some lessons,Female,2hr - 3hr,1hr - 2hr,1hr - 2hr,Public,Tertiary,3rd Generation,English,1,Yes,No,0,11 - 25,0,Yes,1,Agree,Strongly Disagree,Agree,583.193,510.5843,572.5819
70200076,Disagree,Strongly Agree,Most lesson,Male,≤ 0.5hr,≤ 0.5hr,≤ 0.5hr,Public,Tertiary,Native,English,1,Yes,No,0,11 - 25,2,Yes,5,Disagree,Strongly Disagree,Disagree,478.0394,495.3588,471.59159999999997
70200071,Disagree,Strongly Agree,Every lesson,Male,2hr - 3hr,≤ 0.5hr,1hr - 2hr,Public,Tertiary,Native,English,2,Yes,No,1,101 - 200,5,No,1,Agree,Agree,Strongly Disagree,743.9715,724.2171,666.7666
70200005,Disagree,Strongly Agree,Every lesson,Male,1hr - 2hr,1hr - 2hr,1hr - 2hr,Public,Post-Secondary,Native,Others,1,Yes,No,0,11 - 25,6,Yes,10,Agree,Agree,Agree,449.6541,358.7583,449.6787
70200106,Strongly Disagree,Agree,Most lesson,Male,2hr - 3hr,0.5hr - 1hr,1hr - 2hr,Public,Tertiary,2nd Generation,English,≥3,Yes,Yes,1,101 - 200,10,Yes,7,Strongly Agree,Strongly Agree,Agree,532.6181,529.9115,547.7255
